ScenarioId,QuestionId,Question,Answer
8,16,"What was Luciana's role in the case?

A) Bandoneon maker
B) The landlord
C) German collector
D) His apprentice

Answer with a single letter only.",D
8,17,"What was Luciana's age?

A) 26
B) 63
C) 71
D) 49

Answer with a single letter only.",A
8,18,"Where was Luciana at the material time?

A) A milonga on Defensa
B) His flat upstairs
C) Her flat across the street
D) The workshop

Answer with a single letter only.",C
8,19,"What was Elena Rossi's role in the case?

A) Bandoneon maker
B) His former wife and dance partner
C) German collector
D) His apprentice

Answer with a single letter only.",B
8,20,"What was Elena Rossi's age?

A) 49
B) 71
C) 26
D) 58

Answer with a single letter only.",D
8,21,"Where was Elena Rossi at the material time?

A) The workshop
B) A milonga on Defensa
C) The corridor outside the workshop
D) Her flat across the street

Answer with a single letter only.",B
8,22,"What was Dieter Hoffmann's role in the case?

A) The landlord
B) His apprentice
C) German collector
D) His former wife and dance partner

Answer with a single letter only.",C
8,23,"What was Dieter Hoffmann's age?

A) 71
B) 26
C) 63
D) 58

Answer with a single letter only.",C
8,24,"Where was Dieter Hoffmann at the material time?

A) Her flat across the street
B) A milonga on Defensa
C) His flat upstairs
D) The corridor outside the workshop

Answer with a single letter only.",D
8,25,"What was Marcos's role in the case?

A) His apprentice
B) The landlord
C) His former wife and dance partner
D) Bandoneon maker

Answer with a single letter only.",B
8,26,"What was Marcos's age?

A) 63
B) 71
C) 49
D) 26

Answer with a single letter only.",C
8,27,"Where was Marcos at the material time?

A) Her flat across the street
B) His flat upstairs
C) The corridor outside the workshop
D) The workshop

Answer with a single letter only.",B
9,1,"At what time was the body of Rowena Trelawny found?

A) 17:40
B) 18:05
C) 19:30
D) 17:00

Answer with a single letter only.",A
9,2,"Where was the body of Rowena Trelawny found?

A) The trustees' room
B) The foot of the engine shaft
C) The workshop
D) The ticket desk

Answer with a single letter only.",B
9,3,"What was Rowena Trelawny's age?

A) 61
B) 45
C) 54
D) 23

Answer with a single letter only.",C
9,4,"What was Rowena Trelawny's occupation?

A) Archivist
B) Volunteer
C) Contractor
D) Trustee

Answer with a single letter only.",A
9,5,"At what time did the following occur: the afternoon shift began?

A) 17:00
B) 17:40
C) 14:00
D) 16:30

Answer with a single letter only.",C
9,6,"At what time did the following occur: the last visitors left the site?

A) 14:00
B) 16:30
C) 17:20
D) 19:30

Answer with a single letter only.",B
9,7,"At what time did the following occur: the rail bolts were removed?

A) 19:30
B) 16:30
C) 17:40
D) 17:00

Answer with a single letter only.",D
9,8,"At what time did the following occur: Trelawny went to the engine house?

A) 16:30
B) 18:05
C) 17:20
D) 17:40

Answer with a single letter only.",C
9,9,"At what time did the following occur: the body was found at the foot of the shaft?

A) 17:40
B) 14:00
C) 16:30
D) 19:30

Answer with a single letter only.",A
9,10,"At what time did the following occur: the ambulance service was called?

A) 19:30
B) 17:00
C) 18:05
D) 17:40

Answer with a single letter only.",C
9,11,"At what time did the following occur: the site was closed to the public?

A) 19:30
B) 18:05
C) 17:40
D) 17:00

Answer with a single letter only.",A
9,12,"According to the timeline, what happened at 14:00?

A) The site was closed to the public
B) The ambulance service was called
C) The afternoon shift began
D) The body was found at the foot of the shaft

Answer with a single letter only.",C
9,13,"According to the timeline, what happened at 17:40?

A) The body was found at the foot of the shaft
B) Trelawny went to the engine house
C) The site was closed to the public
D) The rail bolts were removed

Answer with a single letter only.",A
9,14,"According to the timeline, what happened at 17:00?

A) The site was closed to the public
B) Trelawny went to the engine house
C) The afternoon shift began
D) The rail bolts were removed

Answer with a single letter only.",D
9,15,"According to the timeline, what happened at 16:30?

A) The ambulance service was called
B) The last visitors left the site
C) The afternoon shift began
D) The rail bolts were removed

Answer with a single letter only.",B
9,16,"What was Dr. Giles Ashworth's role in the case?

A) Volunteer
B) Curator
C) Archivist
D) Contractor

Answer with a single letter only.",B
9,17,"What was Dr. Giles Ashworth's age?

A) 23
B) 61
C) 67
D) 45

Answer with a single letter only.",B
9,18,"Where was Dr. Giles Ashworth at the material time?

A) The workshop
B) The trustees' room
C) His office
D) The foot of the engine shaft

Answer with a single letter only.",C
9,19,"What was Danny Pengelly's role in the case?

A) Curator
B) Volunteer
C) Archivist
D) Contractor

Answer with a single letter only.",B
9,20,"What was Danny Pengelly's age?

A) 23
B) 61
C) 45
D) 54

Answer with a single letter only.",A
9,21,"Where was Danny Pengelly at the material time?

A) The foot of the engine shaft
B) The workshop
C) The ticket desk
D) His office

Answer with a single letter only.",C
9,22,"What was Margaret Vane's role in the case?

A) Archivist
B) Curator
C) Contractor
D) Trustee

Answer with a single letter only.",D
9,23,"What was Margaret Vane's age?

A) 23
B) 45
C) 61
D) 67

Answer with a single letter only.",D
9,24,"Where was Margaret Vane at the material time?

A) The foot of the engine shaft
B) The trustees' room
C) His office
D) The ticket desk

Answer with a single letter only.",B
9,25,"What was Sean Doyle's role in the case?

A) Volunteer
B) Archivist
C) Curator
D) Contractor

Answer with a single letter only.",D
9,26,"What was Sean Doyle's age?

A) 45
B) 67
C) 61
D) 23

Answer with a single letter only.",A
9,27,"Where was Sean Doyle at the material time?

A) His office
B) The foot of the engine shaft
C) The ticket desk
D) The workshop

Answer with a single letter only.",D
10,1,"At what time was the body of Wei Ling Tan found?

A) 03:15
B) 03:00
C) 05:30
D) 06:45

Answer with a single letter only.",C
10,2,"Where was the body of Wei Ling Tan found?

A) The crane cab
B) The port office
C) A refrigerated container
D) The agency office

Answer with a single letter only.",C
10,3,"What was Wei Ling Tan's age?

A) 58
B) 52
C) 40
D) 43

Answer with a single letter only.",D
10,4,"What was Wei Ling Tan's occupation?

A) Customs inspector
B) Crane operator
C) Shipping agent
D) Night supervisor

Answer with a single letter only.",A
10,5,"At what time did the following occur: the container was moved to berth 9?

A) 01:40
B) 03:15
C) 03:40
D) 02:30

Answer with a single letter only.",A
10,6,"At what time did the following occur: a car belonging to the freight owner was seen at the port?

A) 03:40
B) 06:45
C) 05:30
D) 02:30

Answer with a single letter only.",D
10,7,"At what time did the following occur: the night gang worked the quay?

A) 03:00
B) 05:30
C) 01:40
D) 06:45

Answer with a single letter only.",A
10,8,"At what time did the following occur: the locking bar was pinned from outside?

A) 03:00
B) 03:15
C) 06:45
D) 03:40

Answer with a single letter only.",B
10,9,"At what time did the following occur: the reefer temperature alarm sounded and was reset?

A) 01:40
B) 03:00
C) 03:40
D) 05:30

Answer with a single letter only.",C
10,10,"At what time did the following occur: the body was found inside the container?

A) 02:30
B) 03:15
C) 05:30
D) 03:40

Answer with a single letter only.",C
10,11,"At what time did the following occur: the port authority impounded the consignment?

A) 01:40
B) 06:45
C) 05:30
D) 03:00

Answer with a single letter only.",B
10,12,"According to the timeline, what happened at 03:00?

A) A car belonging to the freight owner was seen at the port
B) The night gang worked the quay
C) The container was moved to berth 9
D) The reefer temperature alarm sounded and was reset

Answer with a single letter only.",B
10,13,"According to the timeline, what happened at 03:40?

A) The night gang worked the quay
B) The reefer temperature alarm sounded and was reset
C) The port authority impounded the consignment
D) The container was moved to berth 9

Answer with a single letter only.",B
10,14,"According to the timeline, what happened at 05:30?

A) The container was moved to berth 9
B) The port authority impounded the consignment
C) The locking bar was pinned from outside
D) The body was found inside the container

Answer with a single letter only.",D
10,15,"According to the timeline, what happened at 03:15?

A) The reefer temperature alarm sounded and was reset
B) The locking bar was pinned from outside
C) The body was found inside the container
D) The container was moved to berth 9

Answer with a single letter only.",B
10,16,"What was Ravi Nair's role in the case?

A) Night supervisor
B) Shipping agent
C) Freight owner
D) Customs inspector

Answer with a single letter only.",B
10,17,"What was Ravi Nair's age?

A) 58
B) 43
C) 52
D) 35

Answer with a single letter only.",C
10,18,"Where was Ravi Nair at the material time?

A) The agency office
B) The crane cab
C) The quay
D) The port office

Answer with a single letter only.",A
10,19,"What was Jonas Lim's role in the case?

A) Crane operator
B) Shipping agent
C) Night supervisor
D) Freight owner

Answer with a single letter only.",A
10,20,"What was Jonas Lim's age?

A) 52
B) 40
C) 43
D) 35

Answer with a single letter only.",D
10,21,"Where was Jonas Lim at the material time?

A) A refrigerated container
B) The port office
C) The crane cab
D) The agency office

Answer with a single letter only.",C
10,22,"What was Mrs. Chua's role in the case?

A) Night supervisor
B) Crane operator
C) Shipping agent
D) Freight owner

Answer with a single letter only.",D
10,23,"What was Mrs. Chua's age?

A) 35
B) 40
C) 52
D) 58

Answer with a single letter only.",D
10,24,"Where was Mrs. Chua at the material time?

A) A refrigerated container
B) The agency office
C) The port office
D) The crane cab

Answer with a single letter only.",C
10,25,"What was Aziz's role in the case?

A) Night supervisor
B) Shipping agent
C) Freight owner
D) Crane operator

Answer with a single letter only.",A
10,26,"What was Aziz's age?

A) 40
B) 58
C) 35
D) 52

Answer with a single letter only.",A
10,27,"Where was Aziz at the material time?

A) The crane cab
B) The quay
C) The port office
D) A refrigerated container

Answer with a single letter only.",B
11,1,"At what time was the body of Etienne Fortier found?

A) 09:00
B) 01:00
C) 02:00
D) 23:00

Answer with a single letter only.",A
11,2,"Where was the body of Etienne Fortier found?

A) The ice bar
B) Her office
C) The plant room
D) The cold cellar

Answer with a single letter only.",D
11,3,"What was Etienne Fortier's age?

A) 39
B) 48
C) 57
D) 50

Answer with a single letter only.",B
11,4,"What was Etienne Fortier's occupation?

A) Guest reviewer
B) Maintenance lead
C) Sommelier
D) Chef

Answer with a single letter only.",C
11,5,"At what time did the following occur: dinner service ended?

A) 22:00
B) 01:30
C) 23:00
D) 10:15

Answer with a single letter only.",A
11,6,"At what time did the following occur: the maintenance lead finished his shift?

A) 02:00
B) 01:30
C) 23:00
D) 10:15

Answer with a single letter only.",C
11,7,"At what time did the following occur: the bar was closed for the night?

A) 09:00
B) 01:00
C) 10:15
D) 02:00

Answer with a single letter only.",B
11,8,"At what time did the following occur: a figure was seen near the cellar?

A) 09:00
B) 23:00
C) 02:00
D) 01:30

Answer with a single letter only.",D
11,9,"At what time did the following occur: the last guests left the ice bar?

A) 01:30
B) 10:15
C) 23:00
D) 02:00

Answer with a single letter only.",D
11,10,"At what time did the following occur: the body was found in the cold cellar?

A) 01:30
B) 09:00
C) 02:00
D) 22:00

Answer with a single letter only.",B
11,11,"At what time did the following occur: the Surete du Quebec attended?

A) 10:15
B) 22:00
C) 01:30
D) 23:00

Answer with a single letter only.",A
11,12,"According to the timeline, what happened at 02:00?

A) The Surete du Quebec attended
B) The last guests left the ice bar
C) The bar was closed for the night
D) The body was found in the cold cellar

Answer with a single letter only.",B
11,13,"According to the timeline, what happened at 23:00?

A) The maintenance lead finished his shift
B) The body was found in the cold cellar
C) The Surete du Quebec attended
D) A figure was seen near the cellar

Answer with a single letter only.",A
11,14,"According to the timeline, what happened at 22:00?

A) Dinner service ended
B) A figure was seen near the cellar
C) The Surete du Quebec attended
D) The body was found in the cold cellar

Answer with a single letter only.",A
11,15,"According to the timeline, what happened at 01:30?

A) Dinner service ended
B) A figure was seen near the cellar
C) The body was found in the cold cellar
D) The last guests left the ice bar

Answer with a single letter only.",B
11,16,"What was Chantal Dubois's role in the case?

A) Hotel manager
B) Guest reviewer
C) Chef
D) Maintenance lead

Answer with a single letter only.",A
11,17,"What was Chantal Dubois's age?

A) 36
B) 50
C) 48
D) 57

Answer with a single letter only.",B
11,18,"Where was Chantal Dubois at the material time?

A) The cold cellar
B) The ice bar
C) The kitchen
D) Her office

Answer with a single letter only.",D
11,19,"What was Marco Pellegrini's role in the case?

A) Chef
B) Sommelier
C) Hotel manager
D) Maintenance lead

Answer with a single letter only.",A
11,20,"What was Marco Pellegrini's age?

A) 57
B) 50
C) 48
D) 39

Answer with a single letter only.",D
11,21,"Where was Marco Pellegrini at the material time?

A) The ice bar
B) The kitchen
C) The plant room
D) Her office

Answer with a single letter only.",B
11,22,"What was Dana Whitfield's role in the case?

A) Sommelier
B) Hotel manager
C) Guest reviewer
D) Chef

Answer with a single letter only.",C
11,23,"What was Dana Whitfield's age?

A) 50
B) 57
C) 36
D) 48

Answer with a single letter only.",C
11,24,"Where was Dana Whitfield at the material time?

A) The kitchen
B) The plant room
C) The ice bar
D) Her office

Answer with a single letter only.",C
11,25,"What was Pierre Gagnon's role in the case?

A) Guest reviewer
B) Hotel manager
C) Maintenance lead
D) Chef

Answer with a single letter only.",C
11,26,"What was Pierre Gagnon's age?

A) 39
B) 50
C) 36
D) 57

Answer with a single letter only.",D
11,27,"Where was Pierre Gagnon at the material time?

A) The cold cellar
B) The ice bar
C) The plant room
D) Her office

Answer with a single letter only.",C
12,1,"At what time was the body of Dr. Grace Wanjiru found?

A) 04:15
B) 05:30
C) 06:30
D) 09:00

Answer with a single letter only.",C
12,2,"Where was the body of Dr. Grace Wanjiru found?

A) Beside the rhino boma
B) The boma
C) Nairobi
D) The north gate

Answer with a single letter only.",A
12,3,"What was Dr. Grace Wanjiru's age?

A) 60
B) 33
C) 45
D) 38

Answer with a single letter only.",C
12,4,"What was Dr. Grace Wanjiru's occupation?

A) Local councillor
B) Conservancy director
C) Researcher
D) Veterinarian

Answer with a single letter only.",D
12,5,"At what time did the following occur: the drug safe was opened?

A) 09:00
B) 04:15
C) 06:30
D) 04:50

Answer with a single letter only.",B
12,6,"At what time did the following occur: the dart was reloaded at double strength?

A) 04:50
B) 05:00
C) 09:00
D) 04:15

Answer with a single letter only.",A
12,7,"At what time did the following occur: the researcher was at the boma taking samples?

A) 09:00
B) 05:00
C) 05:30
D) 04:50

Answer with a single letter only.",B
12,8,"At what time did the following occur: Wanjiru left the camp on foot?

A) 06:30
B) 05:00
C) 05:30
D) 04:15

Answer with a single letter only.",C
12,9,"At what time did the following occur: the body was found beside the boma?

A) 04:15
B) 07:45
C) 04:50
D) 06:30

Answer with a single letter only.",D
12,10,"At what time did the following occur: the wildlife service was notified?

A) 04:50
B) 04:15
C) 06:30
D) 07:45

Answer with a single letter only.",D
12,11,"At what time did the following occur: the conservancy was closed to visitors?

A) 04:50
B) 05:00
C) 07:45
D) 09:00

Answer with a single letter only.",D
12,12,"According to the timeline, what happened at 04:15?

A) The dart was reloaded at double strength
B) The drug safe was opened
C) The conservancy was closed to visitors
D) Wanjiru left the camp on foot

Answer with a single letter only.",B
12,13,"According to the timeline, what happened at 04:50?

A) The wildlife service was notified
B) The researcher was at the boma taking samples
C) The dart was reloaded at double strength
D) The conservancy was closed to visitors

Answer with a single letter only.",C
12,14,"According to the timeline, what happened at 05:00?

A) The wildlife service was notified
B) The researcher was at the boma taking samples
C) The drug safe was opened
D) The dart was reloaded at double strength

Answer with a single letter only.",B
12,15,"According to the timeline, what happened at 07:45?

A) Wanjiru left the camp on foot
B) The wildlife service was notified
C) The dart was reloaded at double strength
D) The researcher was at the boma taking samples

Answer with a single letter only.",B
12,16,"What was Joseph Kimani's role in the case?

A) Ranger sergeant
B) Conservancy director
C) Local councillor
D) Veterinarian

Answer with a single letter only.",A
12,17,"What was Joseph Kimani's age?

A) 54
B) 60
C) 38
D) 33

Answer with a single letter only.",C
12,18,"Where was Joseph Kimani at the material time?

A) The north gate
B) Beside the rhino boma
C) His home in the village
D) Nairobi

Answer with a single letter only.",A
12,19,"What was Alice Mbeki's role in the case?

A) Local councillor
B) Researcher
C) Conservancy director
D) Veterinarian

Answer with a single letter only.",C
12,20,"What was Alice Mbeki's age?

A) 54
B) 33
C) 45
D) 60

Answer with a single letter only.",A
12,21,"Where was Alice Mbeki at the material time?

A) Nairobi
B) The boma
C) His home in the village
D) Beside the rhino boma

Answer with a single letter only.",A
12,22,"What was Tom Bradley's role in the case?

A) Researcher
B) Conservancy director
C) Local councillor
D) Veterinarian

Answer with a single letter only.",A
12,23,"What was Tom Bradley's age?

A) 60
B) 33
C) 45
D) 38

Answer with a single letter only.",B
12,24,"Where was Tom Bradley at the material time?

A) His home in the village
B) Nairobi
C) Beside the rhino boma
D) The boma

Answer with a single letter only.",D
12,25,"What was Peter Otieno's role in the case?

A) Researcher
B) Ranger sergeant
C) Veterinarian
D) Local councillor

Answer with a single letter only.",D
12,26,"What was Peter Otieno's age?

A) 38
B) 60
C) 45
D) 54

Answer with a single letter only.",B
12,27,"Where was Peter Otieno at the material time?

A) The north gate
B) Beside the rhino boma
C) His home in the village
D) Nairobi

Answer with a single letter only.",C
13,1,"At what time was the body of Vaclav Novotny found?

A) 21:00
B) 23:30
C) 22:15
D) 22:00

Answer with a single letter only.",C
13,2,"Where was the body of Vaclav Novotny found?

A) Her flat in Vinohrady
B) The front of house
C) The fly loft
D) The workshop below the stage

Answer with a single letter only.",C
13,3,"What was Vaclav Novotny's age?

A) 68
B) 41
C) 34
D) 52

Answer with a single letter only.",A
13,4,"What was Vaclav Novotny's occupation?

A) His daughter
B) Austrian collector
C) Master puppeteer
D) Theatre director

Answer with a single letter only.",C
13,5,"At what time did the following occur: the evening performance began?

A) 19:30
B) 22:50
C) 23:30
D) 22:00

Answer with a single letter only.",A
13,6,"At what time did the following occur: the performance ended and the daughter went home?

A) 21:00
B) 19:30
C) 22:00
D) 22:50

Answer with a single letter only.",A
13,7,"At what time did the following occur: the counterweight was doubled?

A) 21:40
B) 22:50
C) 21:00
D) 23:30

Answer with a single letter only.",A
13,8,"At what time did the following occur: the director went up to the fly loft?

A) 19:30
B) 21:00
C) 22:00
D) 22:15

Answer with a single letter only.",C
13,9,"At what time did the following occur: the body was found?

A) 21:00
B) 21:40
C) 19:30
D) 22:15

Answer with a single letter only.",D
13,10,"At what time did the following occur: the Prague police were called?

A) 22:50
B) 23:30
C) 21:40
D) 21:00

Answer with a single letter only.",A
13,11,"At what time did the following occur: the theatre was cleared?

A) 21:40
B) 22:15
C) 23:30
D) 22:50

Answer with a single letter only.",C
13,12,"According to the timeline, what happened at 22:50?

A) The evening performance began
B) The Prague police were called
C) The performance ended and the daughter went home
D) The theatre was cleared

Answer with a single letter only.",B
13,13,"According to the timeline, what happened at 21:40?

A) The counterweight was doubled
B) The director went up to the fly loft
C) The body was found
D) The performance ended and the daughter went home

Answer with a single letter only.",A
13,14,"According to the timeline, what happened at 22:00?

A) The Prague police were called
B) The director went up to the fly loft
C) The performance ended and the daughter went home
D) The evening performance began

Answer with a single letter only.",B
13,15,"According to the timeline, what happened at 21:00?

A) The body was found
B) The performance ended and the daughter went home
C) The evening performance began
D) The theatre was cleared

Answer with a single letter only.",B
13,16,"What was Tereza Novotna's role in the case?

A) Master puppeteer
B) His daughter
C) Theatre director
D) Stage technician

Answer with a single letter only.",B
13,17,"What was Tereza Novotna's age?

A) 57
B) 52
C) 41
D) 34

Answer with a single letter only.",D
13,18,"Where was Tereza Novotna at the material time?

A) The front of house
B) The fly loft
C) The workshop below the stage
D) Her flat in Vinohrady

Answer with a single letter only.",D
13,19,"What was Milos's role in the case?

A) His daughter
B) Austrian collector
C) Stage technician
D) Theatre director

Answer with a single letter only.",C
13,20,"What was Milos's age?

A) 52
B) 34
C) 41
D) 68

Answer with a single letter only.",C
13,21,"Where was Milos at the material time?

A) The front of house
B) The fly loft
C) Her flat in Vinohrady
D) The workshop below the stage

Answer with a single letter only.",D
13,22,"What was Frau Berger's role in the case?

A) Theatre director
B) Austrian collector
C) His daughter
D) Master puppeteer

Answer with a single letter only.",B
13,23,"What was Frau Berger's age?

A) 68
B) 57
C) 34
D) 52

Answer with a single letter only.",B
13,24,"Where was Frau Berger at the material time?

A) The workshop below the stage
B) Her flat in Vinohrady
C) The fly loft
D) The front of house

Answer with a single letter only.",D
13,25,"What was Pavel's role in the case?

A) His daughter
B) Master puppeteer
C) Stage technician
D) Theatre director

Answer with a single letter only.",D
13,26,"What was Pavel's age?

A) 52
B) 34
C) 57
D) 41

Answer with a single letter only.",A
13,27,"Where was Pavel at the material time?

A) Her flat in Vinohrady
B) The fly loft
C) The workshop below the stage
D) The front of house

Answer with a single letter only.",B
14,1,"At what time was the body of Dr. Fiona Marsh found?

A) 05:00
B) 07:00
C) 05:30
D) 11:00

Answer with a single letter only.",B
14,2,"Where was the body of Dr. Fiona Marsh found?

A) The racks
B) Out on the lease
C) The oyster lease
D) The departmental office in Hobart

Answer with a single letter only.",C
14,3,"What was Dr. Fiona Marsh's age?

A) 39
B) 46
C) 28
D) 57

Answer with a single letter only.",A
14,4,"What was Dr. Fiona Marsh's occupation?

A) Marine biologist
B) Neighbouring farmer
C) Lease holder
D) Deckhand

Answer with a single letter only.",A
14,5,"At what time did the following occur: the shucking shed was opened?

A) 05:30
B) 05:00
C) 08:20
D) 04:40

Answer with a single letter only.",D
14,6,"At what time did the following occur: the waders were cut?

A) 05:30
B) 07:00
C) 06:10
D) 05:00

Answer with a single letter only.",D
14,7,"At what time did the following occur: a punt was seen near the boundary markers?

A) 07:00
B) 06:10
C) 05:30
D) 05:00

Answer with a single letter only.",C
14,8,"At what time did the following occur: the tide turned?

A) 06:10
B) 11:00
C) 05:00
D) 08:20

Answer with a single letter only.",A
14,9,"At what time did the following occur: the body was found on the lease?

A) 05:30
B) 07:00
C) 05:00
D) 11:00

Answer with a single letter only.",B
14,10,"At what time did the following occur: Tasmania Police attended?

A) 06:10
B) 07:00
C) 08:20
D) 04:40

Answer with a single letter only.",C
14,11,"At what time did the following occur: the lease was closed pending investigation?

A) 05:30
B) 08:20
C) 05:00
D) 11:00

Answer with a single letter only.",D
14,12,"According to the timeline, what happened at 05:30?

A) A punt was seen near the boundary markers
B) The body was found on the lease
C) Tasmania Police attended
D) The tide turned

Answer with a single letter only.",A
14,13,"According to the timeline, what happened at 07:00?

A) The lease was closed pending investigation
B) The body was found on the lease
C) The tide turned
D) Tasmania Police attended

Answer with a single letter only.",B
14,14,"According to the timeline, what happened at 04:40?

A) A punt was seen near the boundary markers
B) The shucking shed was opened
C) The lease was closed pending investigation
D) The waders were cut

Answer with a single letter only.",B
14,15,"According to the timeline, what happened at 06:10?

A) The waders were cut
B) The shucking shed was opened
C) The lease was closed pending investigation
D) The tide turned

Answer with a single letter only.",D
14,16,"What was Bruce Kelleher's role in the case?

A) Deckhand
B) Aquaculture regulator
C) Marine biologist
D) Lease holder

Answer with a single letter only.",D
14,17,"What was Bruce Kelleher's age?

A) 46
B) 28
C) 57
D) 39

Answer with a single letter only.",C
14,18,"Where was Bruce Kelleher at the material time?

A) The oyster lease
B) Out on the lease
C) The racks
D) Her own jetty

Answer with a single letter only.",B
14,19,"What was Nate Okafor's role in the case?

A) Deckhand
B) Aquaculture regulator
C) Neighbouring farmer
D) Marine biologist

Answer with a single letter only.",A
14,20,"What was Nate Okafor's age?

A) 46
B) 61
C) 28
D) 57

Answer with a single letter only.",C
14,21,"Where was Nate Okafor at the material time?

A) The racks
B) The oyster lease
C) Her own jetty
D) Out on the lease

Answer with a single letter only.",A
14,22,"What was Priya Raman's role in the case?

A) Deckhand
B) Marine biologist
C) Lease holder
D) Aquaculture regulator

Answer with a single letter only.",D
14,23,"What was Priya Raman's age?

A) 61
B) 57
C) 46
D) 39

Answer with a single letter only.",C
14,24,"Where was Priya Raman at the material time?

A) The departmental office in Hobart
B) Her own jetty
C) The racks
D) The oyster lease

Answer with a single letter only.",A
14,25,"What was Sue Bannister's role in the case?

A) Lease holder
B) Aquaculture regulator
C) Neighbouring farmer
D) Deckhand

Answer with a single letter only.",C
14,26,"What was Sue Bannister's age?

A) 28
B) 61
C) 39
D) 57

Answer with a single letter only.",B
14,27,"Where was Sue Bannister at the material time?

A) Out on the lease
B) Her own jetty
C) The departmental office in Hobart
D) The oyster lease

Answer with a single letter only.",B
15,1,"At what time was the body of Ines Coutinho found?

A) 08:40
B) 22:00
C) 05:00
D) 08:00

Answer with a single letter only.",D
15,2,"Where was the body of Ines Coutinho found?

A) His home in Alfama
B) His hotel
C) The kiln room
D) The drying room

Answer with a single letter only.",C
15,3,"What was Ines Coutinho's age?

A) 55
B) 49
C) 24
D) 63

Answer with a single letter only.",D
15,4,"What was Ines Coutinho's occupation?

A) Norwegian buyer
B) Heritage inspector
C) Tile master
D) Apprentice

Answer with a single letter only.",C
15,5,"At what time did the following occur: the overnight firing was set?

A) 19:00
B) 08:40
C) 20:30
D) 05:00

Answer with a single letter only.",A
15,6,"At what time did the following occur: the flue was packed with rag?

A) 05:00
B) 10:00
C) 08:40
D) 20:30

Answer with a single letter only.",D
15,7,"At what time did the following occur: the workshop was locked for the night?

A) 05:00
B) 22:00
C) 08:00
D) 08:40

Answer with a single letter only.",B
15,8,"At what time did the following occur: the kiln reached peak temperature?

A) 10:00
B) 19:00
C) 22:00
D) 05:00

Answer with a single letter only.",D
15,9,"At what time did the following occur: the body was found in the kiln room?

A) 10:00
B) 05:00
C) 08:00
D) 20:30

Answer with a single letter only.",C
15,10,"At what time did the following occur: the bombeiros attended?

A) 22:00
B) 08:40
C) 19:00
D) 10:00

Answer with a single letter only.",B
15,11,"At what time did the following occur: the workshop was sealed?

A) 10:00
B) 20:30
C) 19:00
D) 05:00

Answer with a single letter only.",A
15,12,"According to the timeline, what happened at 22:00?

A) The body was found in the kiln room
B) The workshop was locked for the night
C) The kiln reached peak temperature
D) The bombeiros attended

Answer with a single letter only.",B
15,13,"According to the timeline, what happened at 08:00?

A) The body was found in the kiln room
B) The workshop was locked for the night
C) The bombeiros attended
D) The kiln reached peak temperature

Answer with a single letter only.",A
15,14,"According to the timeline, what happened at 05:00?

A) The kiln reached peak temperature
B) The bombeiros attended
C) The body was found in the kiln room
D) The workshop was locked for the night

Answer with a single letter only.",A
15,15,"According to the timeline, what happened at 19:00?

A) The workshop was sealed
B) The overnight firing was set
C) The workshop was locked for the night
D) The body was found in the kiln room

Answer with a single letter only.",B
15,16,"What was Rui Salgado's role in the case?

A) Tile master
B) Heritage inspector
C) Business partner
D) Apprentice

Answer with a single letter only.",C
15,17,"What was Rui Salgado's age?

A) 24
B) 55
C) 41
D) 63

Answer with a single letter only.",B
15,18,"Where was Rui Salgado at the material time?

A) His hotel
B) The municipal office
C) His home in Alfama
D) The drying room

Answer with a single letter only.",C
15,19,"What was Tomas's role in the case?

A) Apprentice
B) Business partner
C) Norwegian buyer
D) Heritage inspector

Answer with a single letter only.",A
15,20,"What was Tomas's age?

A) 41
B) 63
C) 24
D) 55

Answer with a single letter only.",C
15,21,"Where was Tomas at the material time?

A) The kiln room
B) The drying room
C) His hotel
D) The municipal office

Answer with a single letter only.",B
15,22,"What was Dra. Almeida's role in the case?

A) Apprentice
B) Norwegian buyer
C) Business partner
D) Heritage inspector

Answer with a single letter only.",D
15,23,"What was Dra. Almeida's age?

A) 49
B) 55
C) 63
D) 24

Answer with a single letter only.",A
15,24,"Where was Dra. Almeida at the material time?

A) The municipal office
B) His hotel
C) His home in Alfama
D) The drying room

Answer with a single letter only.",A
15,25,"What was Nils Eriksen's role in the case?

A) Tile master
B) Apprentice
C) Norwegian buyer
D) Heritage inspector

Answer with a single letter only.",C
15,26,"What was Nils Eriksen's age?

A) 55
B) 63
C) 24
D) 41

Answer with a single letter only.",D
15,27,"Where was Nils Eriksen at the material time?

A) The drying room
B) His hotel
C) The kiln room
D) The municipal office

Answer with a single letter only.",B
16,1,"At what time was the body of Bekbolat found?

A) 06:00
B) 04:00
C) 08:30
D) 01:00

Answer with a single letter only.",A
16,2,"Where was the body of Bekbolat found?

A) The second ger
B) The camp
C) His ger
D) The cook ger

Answer with a single letter only.",C
16,3,"What was Bekbolat's age?

A) 36
B) 66
C) 52
D) 44

Answer with a single letter only.",B
16,4,"What was Bekbolat's occupation?

A) Rival hunter
B) Eagle hunter
C) Camp cook
D) His son

Answer with a single letter only.",B
16,5,"At what time did the following occur: the evening meal was served?

A) 08:30
B) 20:00
C) 14:00
D) 06:00

Answer with a single letter only.",B
16,6,"At what time did the following occur: the stove was banked for the night?

A) 14:00
B) 08:30
C) 06:00
D) 22:30

Answer with a single letter only.",D
16,7,"At what time did the following occur: water was poured into the firebox?

A) 01:00
B) 08:30
C) 22:30
D) 20:00

Answer with a single letter only.",A
